config_str,phase,epoch,Metric,Performance,action_dim,batch_size,drop_prob,gamma,hidden_dim,lr,num_epochs,num_hidden,option,state_dim,target_update,use_scheduler
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_496521,train,0,loss,1.321663826244674,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_496521,train,1,loss,1.4012757543964232,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_496521,train,0,value,1.1632765228744641,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_496521,train,1,value,1.5414061885550785,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_496521,train,0,empirical_value,0.04992325548799053,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_496521,train,1,empirical_value,0.7205124793257512,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_496521,val,0,loss,1.7516967297088404,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_496521,val,1,loss,1.3086925916564378,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_496521,val,0,value,1.0693206299046778,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_496521,val,1,value,1.6916595310613345,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_496521,val,0,empirical_value,0.04416804091591186,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_496521,val,1,empirical_value,0.9167184085904515,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
