config_str,phase,epoch,Metric,Performance,action_dim,batch_size,drop_prob,gamma,hidden_dim,lr,num_epochs,num_hidden,option,state_dim,target_update,use_scheduler
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_5_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_8281891,train,0,loss,1.33125081762285,25,512,0.0,0.9,128,0.0001,2,5,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_5_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_8281891,train,1,loss,1.37351549327894,25,512,0.0,0.9,128,0.0001,2,5,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_5_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_8281891,train,0,value,1.33125081762285,25,512,0.0,0.9,128,0.0001,2,5,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_5_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_8281891,train,1,value,1.37351549327894,25,512,0.0,0.9,128,0.0001,2,5,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_5_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_8281891,train,0,empirical_value,1.33125081762285,25,512,0.0,0.9,128,0.0001,2,5,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_5_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_8281891,train,1,empirical_value,1.37351549327894,25,512,0.0,0.9,128,0.0001,2,5,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_5_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_8281891,val,0,loss,1.6234782832915853,25,512,0.0,0.9,128,0.0001,2,5,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_5_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_8281891,val,1,loss,1.2971010268649645,25,512,0.0,0.9,128,0.0001,2,5,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_5_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_8281891,val,0,value,1.6234782832915853,25,512,0.0,0.9,128,0.0001,2,5,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_5_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_8281891,val,1,value,1.2971010268649645,25,512,0.0,0.9,128,0.0001,2,5,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_5_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_8281891,val,0,empirical_value,1.6234782832915853,25,512,0.0,0.9,128,0.0001,2,5,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_5_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_8281891,val,1,empirical_value,1.2971010268649645,25,512,0.0,0.9,128,0.0001,2,5,linear,46,10,False
